payment_id,amount_inr,failure_class,v3_action,v4_action,no_action_probability,v4_selected_probability,v4_incremental_net_value_inr,v4_reasons
TXN0000122460,38.0,technical_retryable,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000192365,325.0,technical_retryable,retry_payment,retry_payment,0.0,0.618542492389679,198.02631002664566,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000029974,617.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000176281,918.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.5698695778846741,514.3902724981308,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000043127,6799.0,fraud_risk,escalate_to_merchant,escalate_to_merchant,0.0,0.3794020414352417,2554.5544797182083,"[""fraud_manual_escalation_preserved""]"
TXN0000021687,1046.0,technical_retryable,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000242168,1118.0,technical_retryable,payment_link,payment_link,0.0,0.637797474861145,702.0575768947601,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000243170,120.0,customer_decline,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000015997,588.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.43516120314598083,230.87478744983673,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000062916,403.0,technical_retryable,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000189136,395.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.4447745382785797,150.685942620039,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000069326,1208.0,technical_retryable,payment_link,payment_link,0.0,0.6285511255264282,748.2897596359253,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000177395,1803.0,technical_retryable,payment_link,payment_link,0.0,0.5278384685516357,940.6927587985992,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000238542,735.0,technical_retryable,payment_link,payment_link,0.0,0.5517810583114624,394.55907785892487,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000224453,383.0,technical_retryable,retry_payment,retry_payment,0.0,0.5779263377189636,218.34578734636307,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000103151,1864.0,customer_decline,payment_link,payment_link,0.0,0.5724371075630188,1056.022768497467,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000137794,917.0,customer_decline,payment_link,payment_link,0.0,0.5468741655349731,490.4836097955704,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000070900,1013.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.6710681319236755,671.0420176386833,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000109296,258.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.6522326469421387,159.52602291107178,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000057827,658.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000071816,161.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000234750,935.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.5089318752288818,467.1013033390045,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000167242,3189.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.5501103401184082,1745.5518746376038,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000071852,552.0,technical_retryable,payment_link,payment_link,0.0,0.6120402216911316,326.84620237350464,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000114667,5261.0,authentication_required,payment_link,payment_link,0.0,0.6769600510597229,3550.486828625202,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000230781,906.0,customer_decline,payment_link,payment_link,0.0,0.6549618244171143,582.3954129219055,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000075392,1774.0,technical_retryable,payment_link,payment_link,0.0,0.6709423661231995,1179.2517575025558,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000015057,626.0,technical_retryable,payment_link,payment_link,0.0,0.6346555948257446,386.29440236091614,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000150865,891.0,technical_retryable,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000201556,632.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.6724330186843872,416.2276678085327,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000096115,5969.0,authentication_required,payment_link,payment_link,0.0,0.6807273030281067,4052.261271774769,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000246894,287.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.6646517515182495,182.0050526857376,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000095299,6046.0,authentication_required,payment_link,payment_link,0.0,0.5624616742134094,3389.6432822942734,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000218826,9564.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.5176743865013123,4926.03783249855,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000048806,206.0,technical_retryable,retry_payment,retry_payment,0.0,0.5541393756866455,111.15271139144897,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000224745,511.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.6772581934928894,337.3289368748665,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000154071,504.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.6170798540115356,302.25824642181396,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000114582,3103.0,technical_retryable,payment_link,payment_link,0.0,0.6650682091712952,2052.706653058529,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000070461,2180.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.3487347662448883,735.2417904138565,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000082968,1005.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.5584859251976013,552.5283548235893,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000026094,580.0,technical_retryable,retry_payment,retry_payment,0.0,0.5263584852218628,302.2879214286804,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000166160,2049.0,customer_decline,payment_link,payment_link,0.0,0.704068124294281,1431.6355866789818,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000037722,2577.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.4559995234012604,1150.110771805048,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000129060,2017.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000103347,2186.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000026017,154.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""v3_stopping_rule_preserved"", ""customer_opted_out""]"
TXN0000085306,312.0,technical_retryable,retry_payment,retry_payment,0.0,0.6268107891082764,192.56496620178223,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000052328,266.0,technical_retryable,retry_payment,retry_payment,0.0,0.6305937170982361,164.7379287481308,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000030103,9129.0,technical_retryable,payment_link,payment_link,0.0,0.6262980103492737,5706.474536478519,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000131824,54.0,customer_decline,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000043970,416.0,customer_decline,no_action,no_action,0.0,0.0,0.0,"[""v3_stopping_rule_preserved"", ""customer_opted_out""]"
TXN0000087152,258.0,customer_decline,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000169122,177.0,technical_retryable,retry_payment,retry_payment,0.0,0.4896954298019409,83.67609107494354,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000162244,189.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.5735768675804138,83.40602797269821,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000065083,1376.0,customer_decline,whatsapp_reminder,whatsapp_reminder,0.0,0.6137887239456177,835.8232841491699,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000093564,3688.0,technical_retryable,payment_link,payment_link,0.0,0.6359211802482605,2334.2773127555847,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000186888,2218.0,customer_decline,whatsapp_reminder,whatsapp_reminder,0.0,0.6523821949958801,1438.2337085008621,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000092342,314.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.6221026182174683,186.59022212028503,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000002027,9168.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.325959175825119,2963.393723964691,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000087039,1375.0,technical_retryable,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000074107,498.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.42214012145996094,185.22578048706055,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000013800,4082.0,customer_decline,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000122110,343.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.6354314088821411,209.2029732465744,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000026155,926.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.366707980632782,314.5715900659561,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000110449,413.0,customer_decline,no_action,no_action,0.0,0.0,0.0,"[""v3_stopping_rule_preserved"", ""customer_opted_out""]"
TXN0000036459,186.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.5442757606506348,76.23529148101807,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000183355,3504.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.386970192193985,1330.9435534477234,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000239870,2264.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.35948821902275085,788.8813278675079,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000243077,425.0,customer_decline,whatsapp_reminder,whatsapp_reminder,0.0,0.6100178360939026,250.5075803399086,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000130063,901.0,customer_decline,no_action,no_action,0.0,0.0,0.0,"[""v3_stopping_rule_preserved"", ""customer_opted_out""]"
TXN0000132480,242.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.39234232902526855,69.94684362411499,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000045696,675.0,customer_decline,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000218172,1268.0,customer_decline,whatsapp_reminder,whatsapp_reminder,0.0,0.6495580077171326,814.8895537853241,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000182339,13994.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.6500642895698547,9088.249668240547,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000121814,570.0,customer_decline,whatsapp_reminder,whatsapp_reminder,0.0,0.5630160570144653,312.16915249824524,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000220166,2509.0,technical_retryable,payment_link,payment_link,0.0,0.5531237721443176,1376.787544310093,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000169330,2792.0,authentication_required,payment_link,payment_link,0.0,0.6371340155601501,1767.8781714439392,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000072228,1916.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000010620,766.0,technical_retryable,no_action,no_action,0.0,0.0,0.0,"[""v3_stopping_rule_preserved"", ""customer_opted_out""]"
TXN0000219542,1316.0,technical_retryable,payment_link,payment_link,0.0,0.6407865285873413,832.2750716209412,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000243537,3105.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000160055,886.0,customer_decline,payment_link,payment_link,0.0,0.6712937355041504,583.7662496566772,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000221679,1825.0,technical_retryable,payment_link,payment_link,0.0,0.6677088141441345,1207.5685858130455,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000198841,4912.0,technical_retryable,retry_payment,retry_payment,0.0,0.6241965889930725,3063.053645133972,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000104518,284.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.48547422885894775,112.87468099594116,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000121977,1301.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.6928807497024536,892.6878553628922,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000147727,441.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.5251453518867493,206.58910018205643,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000163798,52.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000155701,1591.0,authentication_required,payment_link,payment_link,0.0,0.5674906373023987,891.8776039481163,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000119614,2051.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.7060023546218872,1439.2608293294907,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000026366,746.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.5662702322006226,413.68759322166443,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000059746,80.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000044975,1057.0,authentication_required,payment_link,payment_link,0.0,0.6324711441993713,657.5219994187355,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000120050,592.0,technical_retryable,payment_link,payment_link,0.0,0.6003726124763489,344.42058658599854,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000170396,1381.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000046480,3284.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.35945355892181396,1155.445487499237,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000136637,1455.0,authentication_required,payment_link,payment_link,0.0,0.5058649182319641,725.0334560275078,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000153914,3237.0,authentication_required,payment_link,payment_link,0.0,0.5533880591392517,1780.3171474337578,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000016122,349.0,technical_retryable,retry_payment,retry_payment,0.0,0.4031631052494049,137.7039237320423,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000224056,457.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.6238709688186646,276.3590327501297,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000052411,1439.0,technical_retryable,payment_link,payment_link,0.0,0.6405264139175415,910.7175096273422,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000107493,3684.0,technical_retryable,payment_link,payment_link,0.0,0.5159781575202942,1889.8635323047638,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000120591,2231.0,customer_decline,payment_link,payment_link,0.0,0.5674992203712463,1255.0907606482506,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000051642,792.0,technical_retryable,retry_payment,retry_payment,0.0,0.7064705491065979,556.5246748924255,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000164578,530.0,technical_retryable,payment_link,payment_link,0.0,0.6408345103263855,328.6422904729843,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000026692,354.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.460233598947525,154.17269402742386,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000072145,488.0,technical_retryable,retry_payment,retry_payment,0.0,0.6262697577476501,302.61964178085327,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000133942,267.0,authentication_required,payment_link,payment_link,0.0,0.7046692371368408,177.1466863155365,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000198685,882.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000199284,5660.0,customer_decline,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000218542,312.0,technical_retryable,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000079694,128.0,authentication_required,payment_link,payment_link,0.0,0.6071540713310242,66.7157211303711,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000216172,329.0,technical_retryable,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000240966,887.0,technical_retryable,retry_payment,retry_payment,0.0,0.644632875919342,568.7893609404564,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000113109,6487.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000191147,70.0,technical_retryable,retry_payment,retry_payment,0.0,0.6615305542945862,43.30713880062103,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000085530,6468.0,technical_retryable,retry_payment,retry_payment,0.0,0.4578455686569214,2958.3451380729675,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000159686,29.0,technical_retryable,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000139348,628.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000152029,372.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000028780,325.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""v3_stopping_rule_preserved"", ""customer_opted_out""]"
TXN0000227681,278.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000170734,72.0,customer_decline,payment_link,payment_link,0.0,0.6484176516532898,35.686070919036865,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000123445,859.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.6617732048034668,559.713182926178,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000201271,3595.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000244969,436.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.6280800104141235,265.09288454055786,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000094344,275.0,technical_retryable,retry_payment,retry_payment,0.0,0.49714136123657227,133.71387434005737,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000018503,609.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.4867602586746216,271.43699753284454,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000209798,268.0,technical_retryable,retry_payment,retry_payment,0.0,0.5122798681259155,134.29100465774536,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000009625,4694.0,authentication_required,payment_link,payment_link,0.0,0.575980007648468,2692.650155901909,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000087549,1008.0,technical_retryable,payment_link,payment_link,0.0,0.5299955010414124,523.2354650497437,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000247888,319.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.46269527077674866,122.59979137778282,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000184314,735.0,technical_retryable,payment_link,payment_link,0.0,0.64182049036026,460.7380604147911,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000213077,134.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.6980409622192383,84.78748893737793,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000002407,3425.0,authentication_required,payment_link,payment_link,0.0,0.7297258973121643,2488.3111982941628,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000043211,594.0,technical_retryable,payment_link,payment_link,0.0,0.5441051125526428,312.19843685626984,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000199977,2417.0,authentication_required,payment_link,payment_link,0.0,0.6387568116188049,1532.8752136826515,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000233405,1274.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""v3_stopping_rule_preserved"", ""customer_opted_out""]"
TXN0000161181,561.0,technical_retryable,retry_payment,retry_payment,0.0,0.6056423187255859,336.7653408050537,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000145474,684.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.597188413143158,399.72687458992004,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000089381,315.0,customer_decline,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000081889,3574.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000205863,219.0,customer_decline,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000075434,286.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.6549577116966248,178.56790554523468,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000074811,429.0,customer_decline,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000166435,2225.0,customer_decline,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000195704,326.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.434465616941452,116.63579112291336,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000248230,163.0,technical_retryable,retry_payment,retry_payment,0.0,0.6017577648162842,95.08651566505432,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000218268,112.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000209216,473.0,customer_decline,whatsapp_reminder,whatsapp_reminder,0.0,0.4437587261199951,201.1478774547577,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000094394,3130.0,technical_retryable,payment_link,payment_link,0.0,0.6462329626083374,2011.709172964096,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000026595,597.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.528626024723053,306.8397367596626,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000004587,3743.0,customer_decline,whatsapp_reminder,whatsapp_reminder,0.0,0.763462483882904,2848.89007717371,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000200552,743.0,technical_retryable,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000168140,929.0,technical_retryable,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000228968,620.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.42144760489463806,236.2975150346756,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000137372,130.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.6459630131721497,75.22519171237946,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000131614,62.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000103622,204.0,customer_decline,whatsapp_reminder,whatsapp_reminder,0.0,0.5068397521972656,94.64530944824219,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000138513,2449.0,customer_decline,whatsapp_reminder,whatsapp_reminder,0.0,0.5280540585517883,1284.4543893933296,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000098149,6041.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.41988134384155273,2511.50319814682,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000019193,479.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.2609761357307434,100.00756901502609,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000154621,456.0,technical_retryable,retry_payment,retry_payment,0.0,0.6366739869117737,287.3233380317688,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000167629,63.0,customer_decline,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000142485,358.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.5633307695388794,176.67241549491882,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000187045,1177.0,technical_retryable,no_action,no_action,0.0,0.0,0.0,"[""v3_stopping_rule_preserved"", ""customer_opted_out""]"
TXN0000110308,240.0,merchant_configuration,escalate_to_merchant,escalate_to_merchant,0.0,0.4344879388809204,79.2771053314209,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000002921,1921.0,technical_retryable,payment_link,payment_link,0.0,0.5999286770820618,1141.4629886746407,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000206898,906.0,technical_retryable,retry_payment,retry_payment,0.0,0.4744803309440613,426.8791798353195,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000162766,2477.0,customer_decline,whatsapp_reminder,whatsapp_reminder,0.0,0.6900310516357422,1700.4569149017334,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000005760,2143.0,technical_retryable,no_action,no_action,0.0,0.0,0.0,"[""v3_stopping_rule_preserved"", ""customer_opted_out""]"
TXN0000199891,509.0,technical_retryable,payment_link,payment_link,0.0,0.6681306958198547,329.07852417230606,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000207620,449.0,technical_retryable,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000005029,3212.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000087132,220.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000151566,594.0,technical_retryable,payment_link,payment_link,0.0,0.6413047313690186,369.935010433197,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000224146,604.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.5343281626701355,313.98421025276184,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000201632,5373.0,technical_retryable,retry_payment,retry_payment,0.0,0.6102858781814575,3276.0660234689713,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000187435,436.0,authentication_required,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000200919,639.0,authentication_required,whatsapp_reminder,whatsapp_reminder,0.0,0.6984450221061707,437.55636912584305,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000171508,126.0,technical_retryable,retry_payment,retry_payment,0.0,0.5434874892234802,65.47942364215851,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000176590,334.0,customer_decline,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000190632,183.0,customer_decline,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000045521,241.0,technical_retryable,retry_payment,retry_payment,0.0,0.5632219314575195,132.7364854812622,"[""v3_action_passed_incremental_economic_gate""]"
TXN0000213231,750.0,technical_retryable,no_action,no_action,0.0,0.0,0.0,"[""no_action_has_better_risk_adjusted_value""]"
TXN0000067503,1434.0,technical_retryable,retry_payment,retry_payment,0.0,0.577632486820221,825.3249861001968,"[""v3_action_passed_incremental_economic_gate""]"
